Category	Ticker	Date	Open	Close	High	Low	AggrPercent
Tech	GOOGL	2022-07-11	117.998001	115.676498	117.998001	115.330498	-1.9674
Tech	GOOGL	2022-07-12	116.214996	114.0205	116.973999	113.690002	-1.8883
Tech	GOOGL	2022-07-13	111.700996	111.3535	114.195999	111.2015	-0.3111
Tech	GOOGL	2022-07-14	110.210503	110.3675	111.093002	108.373001	0.1425
Tech	GOOGL	2022-07-15	112.000504	111.777496	113.140503	110.900002	-0.1991
Tech	GOOGL	2022-07-16	112.32	110.4	113.41	109.64	-1.7094
Tech	GOOGL	2022-07-17	112.48	109.71	113.55	109.01	-2.4627
Tech	GOOGL	2022-07-18	112.639999	109.029999	113.68	108.370003	-3.2049
Tech	GOOGL	2022-07-19	110.849998	113.809998	114.019997	109.559998	2.6703
Tech	GOOGL	2022-07-20	113.169998	113.900002	115.400002	112.480003	0.6451
Tech	GOOGL	2022-07-21	114.279999	114.339996	114.550003	111.110001	0.0525
Tech	GOOGL	2022-07-22	111.0	107.900002	112.339996	106.5	-2.7928
Tech	GOOGL	2022-07-23	109.71	107.71	111.1	106.4	-1.823
Tech	GOOGL	2022-07-24	109.06	107.61	110.49	106.35	-1.3295
Tech	GOOGL	2022-07-25	108.410004	107.510002	109.870003	106.300003	-0.8302
Tech	GOOGL	2022-07-26	106.599998	105.019997	107.199997	104.07	-1.4822
Tech	GOOGL	2022-07-27	109.260002	113.059998	113.910004	108.010002	3.4779
Tech	GOOGL	2022-07-28	112.370003	114.220001	114.339996	111.459999	1.6463
Tech	GOOGL	2022-07-29	113.080002	116.32	116.709999	113.059998	2.8652
Tech	GOOGL	2022-07-30	114.19	115.59	116.72	113.7	1.226
Tech	GOOGL	2022-07-31	114.75	115.23	116.72	114.02	0.4183
Tech	GOOGL	2022-08-01	115.300003	114.860001	116.720001	114.339996	-0.3816
Tech	GOOGL	2022-08-02	114.0	115.129997	116.349998	113.720001	0.9912
Tech	GOOGL	2022-08-03	115.709999	118.080002	118.620003	115.480003	2.0482
Tech	GOOGL	2022-08-04	117.480003	118.190002	118.779999	116.889999	0.6044
Tech	GOOGL	2022-08-05	116.230003	117.470001	118.110001	116.0	1.0668
Tech	GOOGL	2022-08-06	117.31	117.39	119.13	116.44	0.0682
Tech	GOOGL	2022-08-07	117.85	117.35	119.64	116.66	-0.4243
Tech	GOOGL	2022-08-08	118.389999	117.300003	120.150002	116.879997	-0.9207
Tech	GOOGL	2022-08-09	117.139999	116.629997	117.32	115.709999	-0.4354
Tech	GOOGL	2022-08-10	118.779999	119.699997	120.919998	118.410004	0.7745
Tech	GOOGL	2022-08-11	121.279999	118.839996	121.489998	118.559998	-2.0119
Tech	GOOGL	2022-08-12	120.260002	121.68	121.68	119.459999	1.1808
Tech	GOOGL	2022-08-13	120.69	121.88	121.99	120.03	0.986
Tech	GOOGL	2022-08-14	120.91	121.98	122.15	120.32	0.885
Tech	GOOGL	2022-08-15	121.129997	122.080002	122.300003	120.610001	0.7843
Tech	GOOGL	2022-08-16	121.519997	121.699997	122.43	120.639999	0.1481
Tech	GOOGL	2022-08-17	120.120003	119.550003	121.290001	119.379997	-0.4745
Tech	GOOGL	2022-08-18	119.43	120.169998	120.82	118.720001	0.6196
Tech	GOOGL	2022-08-19	119.059998	117.209999	119.150002	116.760002	-1.5538
Tech	GOOGL	2022-08-20	117.13	115.72	117.39	115.31	-1.2038
Tech	GOOGL	2022-08-21	116.16	114.98	116.51	114.58	-1.0158
Tech	GOOGL	2022-08-22	115.199997	114.239998	115.629997	113.849998	-0.8333
Tech	GOOGL	2022-08-23	113.480003	113.860001	115.010002	113.43	0.3349
Tech	GOOGL	2022-08-24	113.5	113.690002	114.779999	112.870003	0.1674
Tech	GOOGL	2022-08-25	114.239998	116.650002	116.720001	114.110001	2.1096
Tech	GOOGL	2022-08-26	114.720001	110.339996	115.120003	110.190002	-3.818
Tech	GOOGL	2022-08-27	112.35	109.88	113.03	109.5	-2.1985
Tech	GOOGL	2022-08-28	111.17	109.65	111.99	109.15	-1.3673
Tech	GOOGL	2022-08-29	109.989998	109.419998	110.949997	108.800003	-0.5182
Tech	GOOGL	2022-08-30	110.169998	108.940002	110.5	107.800003	-1.1165
Tech	GOOGL	2022-08-31	110.650002	108.220001	110.849998	108.129997	-2.1961
Tech	GOOGL	2022-09-01	108.279999	109.739998	110.449997	107.360001	1.3484
Tech	GOOGL	2022-09-02	110.589996	107.849998	110.739998	107.260002	-2.4776
Tech	GOOGL	2022-09-03	108.94	107.33	109.38	106.52	-1.4779
Tech	GOOGL	2022-09-04	108.12	107.07	108.7	106.15	-0.9711
Tech	GOOGL	2022-09-05	107.71	106.94	108.36	105.96	-0.7149
Tech	GOOGL	2022-09-06	107.300003	106.809998	108.029999	105.779999	-0.4567
Tech	GOOGL	2022-09-07	107.059998	109.449997	109.980003	106.900002	2.2324
Tech	GOOGL	2022-09-08	108.040001	108.379997	109.599998	107.160004	0.3147
Tech	GOOGL	2022-09-09	109.07	110.650002	110.989998	109.019997	1.4486
Tech	GOOGL	2022-09-10	110.03	110.76	111.31	109.47	0.6635
Tech	GOOGL	2022-09-11	110.51	110.81	111.47	109.7	0.2715
Tech	GOOGL	2022-09-12	110.989998	110.860001	111.620003	109.93	-0.1171
Tech	GOOGL	2022-09-13	107.800003	104.32	108.300003	104.089996	-3.2282
Tech	GOOGL	2022-09-14	104.57	105.0	105.279999	103.660004	0.4112
Tech	GOOGL	2022-09-15	104.029999	102.910004	105.269997	102.349998	-1.0766
Tech	GOOGL	2022-09-16	102.07	102.800003	103.129997	100.940002	0.7152
Tech	GOOGL	2022-09-17	101.91	102.94	103.23	101.25	1.0107
Tech	GOOGL	2022-09-18	101.83	103.0	103.28	101.4	1.149
Tech	GOOGL	2022-09-19	101.75	103.07	103.330002	101.550003	1.2973
Tech	GOOGL	2022-09-20	102.080002	101.139999	102.370003	100.519997	-0.9208
Tech	GOOGL	2022-09-21	101.669998	99.279999	102.879997	99.269997	-2.3507
Tech	GOOGL	2022-09-22	98.82	100.139999	101.239998	98.790001	1.3358
Tech	GOOGL	2022-09-23	99.629997	98.739998	99.660004	97.470001	-0.8933
Tech	GOOGL	2022-09-24	98.86	98.45	99.77	97.64	-0.4147
Tech	GOOGL	2022-09-25	98.48	98.31	99.82	97.72	-0.1726
Tech	GOOGL	2022-09-26	98.099998	98.169998	99.879997	97.800003	0.0714
Tech	GOOGL	2022-09-27	99.43	97.5	100.0	96.870003	-1.9411
Tech	GOOGL	2022-09-28	97.650002	100.050003	100.699997	97.110001	2.4578
Tech	GOOGL	2022-09-29	98.639999	97.419998	98.639999	95.959999	-1.2368
Tech	GOOGL	2022-09-30	97.050003	95.650002	98.900002	95.559998	-1.4426
Tech	GOOGL	2022-10-01	96.91	97.15	99.1	96.04	0.2477
Tech	GOOGL	2022-10-02	96.84	97.89	99.2	96.28	1.0843
Tech	GOOGL	2022-10-03	96.760002	98.639999	99.290001	96.519997	1.9429
Tech	GOOGL	2022-10-04	100.440002	101.639999	101.839996	100.379997	1.1947
Tech	GOOGL	2022-10-05	99.830002	101.43	101.93	98.800003	1.6027
Tech	GOOGL	2022-10-06	100.68	101.419998	102.93	100.589996	0.735
Tech	GOOGL	2022-10-07	99.849998	98.68	100.529999	98.300003	-1.1718
Tech	GOOGL	2022-10-08	99.42	98.27	99.81	97.66	-1.1567
Tech	GOOGL	2022-10-09	99.21	98.07	99.45	97.34	-1.1491
Tech	GOOGL	2022-10-10	99.0	97.860001	99.099998	97.010002	-1.1515
Tech	GOOGL	2022-10-11	97.43	97.18	99.25	96.309998	-0.2566
Tech	GOOGL	2022-10-12	97.300003	97.559998	98.75	96.739998	0.2672
Tech	GOOGL	2022-10-13	95.150002	99.059998	99.779999	94.379997	4.1093
Tech	GOOGL	2022-10-14	99.989998	96.559998	100.690002	96.370003	-3.4303
Tech	GOOGL	2022-10-15	99.42	98.26	100.81	97.6	-1.1668
Tech	GOOGL	2022-10-16	99.14	99.12	100.87	98.22	-0.0202
Tech	GOOGL	2022-10-17	98.860001	99.970001	100.93	98.830002	1.1228
Tech	GOOGL	2022-10-18	103.129997	100.769997	103.470001	99.970001	-2.2884
Tech	GOOGL	2022-10-19	100.010002	99.629997	101.019997	98.919998	-0.38
Tech	GOOGL	2022-10-20	100.0	99.970001	102.32	99.389999	-0.03
Tech	GOOGL	2022-10-21	97.849998	101.129997	101.309998	97.720001	3.3521
Tech	GOOGL	2022-10-22	99.83	101.82	102.03	98.85	1.9934
Tech	GOOGL	2022-10-23	100.82	102.17	102.39	99.42	1.339
Tech	GOOGL	2022-10-24	101.800003	102.519997	102.75	99.980003	0.7073
Tech	GOOGL	2022-10-25	102.900002	104.480003	104.82	102.720001	1.5355
Tech	GOOGL	2022-10-26	96.43	94.93	98.309998	94.690002	-1.5555
Tech	GOOGL	2022-10-27	94.519997	92.220001	95.43	91.800003	-2.4333
Tech	GOOGL	2022-10-28	92.269997	96.290001	96.550003	92.129997	4.3568
Tech	GOOGL	2022-10-29	93.84	95.4	96.29	93.06	1.6624
Tech	GOOGL	2022-10-30	94.63	94.96	96.16	93.52	0.3487
Tech	GOOGL	2022-10-31	95.419998	94.510002	96.029999	93.980003	-0.9537
Tech	GOOGL	2022-11-01	95.449997	90.470001	96.029999	90.370003	-5.2174
Tech	GOOGL	2022-11-02	90.940002	86.970001	91.18	86.879997	-4.3655
Tech	GOOGL	2022-11-03	86.32	83.43	86.519997	83.339996	-3.348
Tech	GOOGL	2022-11-04	85.400002	86.580002	86.639999	83.709999	1.3817
Tech	GOOGL	2022-11-05	86.34	87.53	87.77	85.28	1.3783
Tech	GOOGL	2022-11-06	86.81	88.01	88.34	86.06	1.3823
Tech	GOOGL	2022-11-07	87.279999	88.489998	88.900002	86.849998	1.3863
Tech	GOOGL	2022-11-08	88.900002	88.900002	90.32	87.589996	0.0
Tech	GOOGL	2022-11-09	88.449997	87.32	89.440002	87.279999	-1.2776
Tech	GOOGL	2022-11-10	92.25	93.940002	94.389999	91.610001	1.832
Tech	GOOGL	2022-11-11	94.690002	96.410004	96.93	93.919998	1.8165
Tech	GOOGL	2022-11-12	94.89	96.06	96.86	94.22	1.233
Tech	GOOGL	2022-11-13	94.99	95.88	96.83	94.37	0.9369
Tech	GOOGL	2022-11-14	95.089996	95.699997	96.790001	94.510002	0.6415
Tech	GOOGL	2022-11-15	98.260002	98.440002	100.139999	96.709999	0.1832
Tech	GOOGL	2022-11-16	97.900002	98.849998	99.639999	97.639999	0.9704
Tech	GOOGL	2022-11-17	96.970001	98.360001	99.279999	96.790001	1.4334
Tech	GOOGL	2022-11-18	98.769997	97.43	98.900002	96.370003	-1.3567
Tech	GOOGL	2022-11-19	98.03	96.51	98.65	95.87	-1.5505
Tech	GOOGL	2022-11-20	97.66	96.05	98.53	95.62	-1.6486
Tech	GOOGL	2022-11-21	97.290001	95.599998	98.400002	95.360001	-1.7371
Tech	GOOGL	2022-11-22	95.949997	97.050003	97.220001	94.050003	1.1464
Tech	GOOGL	2022-11-23	97.089996	98.459999	98.760002	97.089996	1.4111
Tech	GOOGL	2022-11-24	97.66	97.96	98.7	97.24	0.3072
Tech	GOOGL	2022-11-25	98.239998	97.459999	98.639999	97.400002	-0.794
Tech	GOOGL	2022-11-26	97.64	96.76	98.11	96.51	-0.9013
Tech	GOOGL	2022-11-27	97.34	96.41	97.85	96.06	-0.9554
Tech	GOOGL	2022-11-28	97.040001	96.050003	97.580002	95.610001	-1.0202
Tech	GOOGL	2022-11-29	95.730003	95.190002	96.120003	94.110001	-0.5641
Tech	GOOGL	2022-11-30	94.82	100.989998	101.040001	94.419998	6.5071
Tech	GOOGL	2022-12-01	101.019997	100.989998	102.25	100.25	-0.0297
Tech	GOOGL	2022-12-02	99.050003	100.440002	100.769997	98.900002	1.4033
Tech	GOOGL	2022-12-03	99.23	99.96	101.07	98.95	0.7357
Tech	GOOGL	2022-12-04	99.32	99.72	101.22	98.97	0.4027
Tech	GOOGL	2022-12-05	99.400002	99.480003	101.379997	99.0	0.0805
Tech	GOOGL	2022-12-06	99.300003	96.980003	99.779999	96.419998	-2.3364
Tech	GOOGL	2022-12-07	96.410004	94.940002	96.879997	94.720001	-1.5247
Tech	GOOGL	2022-12-08	95.379997	93.709999	95.580002	93.449997	-1.7509
Tech	GOOGL	2022-12-09	93.769997	92.830002	94.260002	92.75	-1.0024
Tech	GOOGL	2022-12-10	93.24	93.07	93.91	92.18	-0.1823
Tech	GOOGL	2022-12-11	92.97	93.19	93.73	91.9	0.2366
Tech	GOOGL	2022-12-12	92.709999	93.309998	93.559998	91.610001	0.6472
Tech	GOOGL	2022-12-13	97.760002	95.629997	99.529999	95.029999	-2.1788
Tech	GOOGL	2022-12-14	95.199997	95.07	96.870003	93.599998	-0.1366
Tech	GOOGL	2022-12-15	93.129997	90.860001	93.639999	90.010002	-2.4374
Tech	GOOGL	2022-12-16	90.760002	90.260002	91.330002	89.519997	-0.5509
Tech	GOOGL	2022-12-17	90.51	89.35	90.94	88.86	-1.2816
Tech	GOOGL	2022-12-18	90.39	88.9	90.75	88.53	-1.6484
Tech	GOOGL	2022-12-19	90.260002	88.440002	90.559998	88.209999	-2.0164
Tech	GOOGL	2022-12-20	88.110001	89.019997	89.18	87.440002	1.0328
Tech	GOOGL	2022-12-21	89.080002	89.580002	90.220001	88.32	0.5613
Tech	GOOGL	2022-12-22	88.160004	87.760002	88.540001	86.32	-0.4537
Tech	GOOGL	2022-12-23	87.110001	89.230003	89.550003	87.07	2.4337
Tech	GOOGL	2022-12-24	87.96	88.31	89.25	87.04	0.3979
Tech	GOOGL	2022-12-25	88.38	87.85	89.1	87.03	-0.5997
Tech	GOOGL	2022-12-26	88.59	87.62	89.02	87.02	-1.0949
Tech	GOOGL	2022-12-27	88.800003	87.389999	88.940002	87.010002	-1.5878
Tech	GOOGL	2022-12-28	86.980003	86.019997	88.040001	85.940002	-1.1037
Tech	GOOGL	2022-12-29	86.620003	88.449997	88.849998	86.610001	2.1127
Tech	GOOGL	2022-12-30	86.980003	88.230003	88.300003	86.57	1.4371
Tech	GOOGL	2022-12-31	88.28	88.68	89.68	87.54	0.4531
Tech	GOOGL	2023-01-01	88.93	88.9	90.37	88.03	-0.0337
Tech	GOOGL	2023-01-02	89.26	89.01	90.71	88.27	-0.2801
Tech	GOOGL	2023-01-03	89.589996	89.120003	91.050003	88.519997	-0.5246
Tech	GOOGL	2023-01-04	90.349998	88.080002	90.650002	87.269997	-2.5124
Tech	GOOGL	2023-01-05	87.470001	86.199997	87.57	85.900002	-1.4519
Tech	GOOGL	2023-01-06	86.790001	87.339996	87.690002	84.860001	0.6337
Tech	GOOGL	2023-01-07	87.58	87.68	88.87	86.36	0.1142
Tech	GOOGL	2023-01-08	87.97	87.85	89.46	87.11	-0.1364
Tech	GOOGL	2023-01-09	88.360001	88.019997	90.050003	87.860001	-0.3848
Tech	GOOGL	2023-01-10	85.980003	88.419998	88.669998	85.830002	2.8379
Tech	GOOGL	2023-01-11	89.18	91.519997	91.599998	89.010002	2.6239
Tech	GOOGL	2023-01-12	91.480003	91.129997	91.870003	89.75	-0.3826
Tech	GOOGL	2023-01-13	90.849998	92.120003	92.190002	90.129997	1.3979
Tech	GOOGL	2023-01-14	91.45	91.71	92.22	90.09	0.2843
Tech	GOOGL	2023-01-15	91.75	91.5	92.23	90.07	-0.2725
Tech	GOOGL	2023-01-16	91.9	91.4	92.24	90.06	-0.5441
Tech	GOOGL	2023-01-17	92.059998	91.290001	92.25	90.050003	-0.8364
Tech	GOOGL	2023-01-18	92.139999	91.120003	92.800003	90.639999	-1.107
Tech	GOOGL	2023-01-19	90.720001	93.050003	93.610001	90.629997	2.5683
Tech	GOOGL	2023-01-20	95.099998	98.019997	98.300003	95.019997	3.0705
Tech	GOOGL	2023-01-21	96.52	98.9	99.17	96.26	2.4658
Tech	GOOGL	2023-01-22	97.23	99.35	99.61	96.88	2.1804
Tech	GOOGL	2023-01-23	97.949997	99.790001	100.040001	97.5	1.8785
Tech	GOOGL	2023-01-24	98.099998	97.699997	99.610001	97.199997	-0.4077
Tech	GOOGL	2023-01-25	95.57	95.220001	96.160004	93.760002	-0.3662
Tech	GOOGL	2023-01-26	96.5	97.519997	97.57	95.379997	1.057
Tech	GOOGL	2023-01-27	97.309998	99.370003	100.32	97.309998	2.117
Tech	GOOGL	2023-01-28	97.4	98.16	99.31	96.85	0.7803
Tech	GOOGL	2023-01-29	97.44	97.55	98.8	96.63	0.1129
Tech	GOOGL	2023-01-30	97.480003	96.940002	98.290001	96.400002	-0.554
Tech	GOOGL	2023-01-31	96.870003	98.839996	98.879997	96.82	2.0336
Tech	GOOGL	2023-02-01	98.709999	100.43	101.190002	97.580002	1.7425
Tech	GOOGL	2023-02-02	105.800003	107.739998	107.849998	105.610001	1.8336
Tech	GOOGL	2023-02-03	102.93	104.779999	107.809998	102.580002	1.7973
Tech	GOOGL	2023-02-04	102.67	103.84	106.08	102.23	1.1396
Tech	GOOGL	2023-02-05	102.54	103.37	105.22	102.05	0.8094
Tech	GOOGL	2023-02-06	102.400002	102.900002	104.360001	101.879997	0.4883
Tech	GOOGL	2023-02-07	103.220001	107.639999	108.18	103.120003	4.2821
Tech	GOOGL	2023-02-08	102.050003	99.370003	103.139999	98.040001	-2.6262
Tech	GOOGL	2023-02-09	100.0	95.010002	100.029999	93.629997	-4.99
Tech	GOOGL	2023-02-10	95.449997	94.57	96.75	94.25	-0.9219
Tech	GOOGL	2023-02-11	95.09	94.59	95.97	94.04	-0.5258
Tech	GOOGL	2023-02-12	94.91	94.6	95.58	93.94	-0.3266
Tech	GOOGL	2023-02-13	94.739998	94.610001	95.199997	93.839996	-0.1372
Tech	GOOGL	2023-02-14	94.43	94.68	94.849998	92.260002	0.2647
Tech	GOOGL	2023-02-15	94.489998	96.940002	97.120003	94.150002	2.5929
Tech	GOOGL	2023-02-16	95.370003	95.510002	97.68	94.739998	0.1468
Tech	GOOGL	2023-02-17	94.849998	94.349998	95.559998	93.209999	-0.5271
Tech	GOOGL	2023-02-18	93.92	93.07	94.33	92.47	-0.905
Tech	GOOGL	2023-02-19	93.46	92.43	93.71	92.1	-1.1021
Tech	GOOGL	2023-02-20	93.23	92.11	93.4	91.91	-1.2013
Tech	GOOGL	2023-02-21	93.0	91.790001	93.099998	91.720001	-1.3011
Tech	GOOGL	2023-02-22	91.699997	91.650002	92.110001	90.610001	-0.0545
Tech	GOOGL	2023-02-23	91.919998	90.889999	91.940002	89.760002	-1.1205
Tech	GOOGL	2023-02-24	89.440002	89.129997	89.889999	88.580002	-0.3466
Tech	GOOGL	2023-02-25	89.66	89.5	90.03	88.96	-0.1785
Tech	GOOGL	2023-02-26	89.77	89.69	90.1	89.15	-0.0891
Tech	GOOGL	2023-02-27	89.870003	89.870003	90.160004	89.339996	0.0
Tech	GOOGL	2023-02-28	89.330002	90.059998	91.230003	89.32	0.8172
Tech	GOOGL	2023-03-01	89.980003	90.360001	91.029999	89.669998	0.4223
Tech	GOOGL	2023-03-02	89.660004	92.0	92.279999	89.589996	2.6099
Tech	GOOGL	2023-03-03	92.480003	93.650002	93.730003	92.449997	1.2651
Tech	GOOGL	2023-03-04	93.25	94.39	94.85	93.22	1.2225
Tech	GOOGL	2023-03-05	93.63	94.76	95.41	93.61	1.2069
Tech	GOOGL	2023-03-06	94.019997	95.129997	95.970001	94.0	1.1806
Tech	GOOGL	2023-03-07	94.980003	93.860001	95.669998	93.529999	-1.1792
Tech	GOOGL	2023-03-08	94.120003	94.25	95.959999	94.0	0.1381
Tech	GOOGL	2023-03-09	94.050003	92.32	95.529999	91.900002	-1.8395
